parnme,dairy,forestry,hort,other,snb,i,j,parnme,base_load
kg_063_036,0.9782864699,0.0,0.0,0.0,0.0,63,36,kg_063_036,5.296921
kg_063_037,0.9589749981,0.0,0.0,0.0,0.020890636,63,37,kg_063_037,5.291605
kg_063_038,0.5326048415,0.0,0.0,0.0,0.4446745896,63,38,kg_063_038,5.414179
kg_063_039,0.847683914,0.0,0.0,0.0,0.0677550326,63,39,kg_063_039,5.29795
kg_063_040,0.9151730787,0.0,0.0,0.0431830805,0.0,63,40,kg_063_040,5.385517
kg_063_041,0.9802865404,0.0,0.0,0.0,0.0,63,41,kg_063_041,5.726119
kg_063_042,0.9834804858,0.0,0.0,0.0,0.0,63,42,kg_063_042,5.702084
kg_063_043,0.8911625399,0.0,0.0,0.0,0.0,63,43,kg_063_043,5.464732
kg_063_044,0.8642431987,0.0,0.0,0.0,0.0,63,44,kg_063_044,5.410143
kg_063_045,0.9186593409,0.0,0.0,0.0,0.0092921063,63,45,kg_063_045,5.051624
kg_063_046,0.7310446587,0.0865397205,0.0,0.0,0.1299872142,63,46,kg_063_046,5.160674
kg_063_047,0.0149830055,0.2648375811,0.0,0.0,0.3121813257,63,47,kg_063_047,2.419864
kg_063_048,0.0,0.0,0.0,0.0,0.0,63,48,kg_063_048,0.8235407
kg_063_049,0.0,0.0,0.0,0.0,0.0,63,49,kg_063_049,0.3080544
kg_063_050,0.0,0.0,0.0,0.0,0.0,63,50,kg_063_050,0.0
kg_063_051,0.0,0.0,0.0,0.0,0.0,63,51,kg_063_051,0.0
kg_063_052,0.0,0.0,0.0,0.0,0.0,63,52,kg_063_052,0.0
kg_063_053,0.0,0.0,0.0,0.0,0.0,63,53,kg_063_053,0.0
kg_063_054,0.0,0.0,0.0,0.0,0.0,63,54,kg_063_054,0.0
kg_063_055,0.0,0.0,0.0,0.0,0.0,63,55,kg_063_055,0.0
kg_063_056,0.0,0.0,0.0,0.0,0.0,63,56,kg_063_056,0.0
kg_063_057,0.0,0.0,0.0,0.0,0.0,63,57,kg_063_057,0.0
kg_063_058,0.0,0.0,0.0,0.0,0.0,63,58,kg_063_058,0.0
kg_063_059,0.0,0.0,0.0,0.0,0.0,63,59,kg_063_059,0.0
kg_063_060,0.0,0.0,0.0,0.0,0.0,63,60,kg_063_060,0.0
kg_063_061,0.0,0.0,0.0,0.0,0.0,63,61,kg_063_061,0.0
kg_063_062,0.0,0.0,0.0,0.0,0.0,63,62,kg_063_062,0.0
kg_063_063,0.0,0.0,0.0,0.0,0.0,63,63,kg_063_063,0.0
kg_063_064,0.0,0.0,0.0,0.0,0.0,63,64,kg_063_064,0.0
kg_063_065,0.0,0.0,0.0,0.0,0.0,63,65,kg_063_065,0.0
kg_063_066,0.0,0.0,0.0,0.0,0.0,63,66,kg_063_066,0.0
kg_063_067,0.0,0.0,0.0,0.0,0.0,63,67,kg_063_067,0.0
kg_063_068,0.0,0.0,0.0,0.0,0.0,63,68,kg_063_068,0.0
kg_063_069,0.0,0.0,0.0,0.0,0.0,63,69,kg_063_069,0.0
kg_064_000,0.0,0.0,0.0,0.0,0.0,64,0,kg_064_000,0.0
kg_064_001,0.0,0.0,0.0,0.0,0.0,64,1,kg_064_001,0.0
kg_064_002,0.0,0.0,0.0,0.0,0.0,64,2,kg_064_002,0.0
kg_064_003,0.0,0.0,0.0,0.0,0.0,64,3,kg_064_003,0.0
kg_064_004,0.0,0.0,0.0,0.0,0.0,64,4,kg_064_004,0.0
kg_064_005,0.0,0.0,0.0,0.0,0.0,64,5,kg_064_005,0.0
kg_064_006,0.0,0.0,0.0,0.0,0.0,64,6,kg_064_006,0.0
kg_064_007,0.0,0.0,0.0,0.0,0.0,64,7,kg_064_007,0.0
kg_064_008,0.0,0.0,0.0,0.0,0.0,64,8,kg_064_008,0.0
kg_064_009,0.0,0.0,0.0,0.0,0.0,64,9,kg_064_009,0.0
kg_064_010,0.0,0.0,0.0,0.0,0.0,64,10,kg_064_010,0.0
kg_064_011,0.0,0.0,0.0,0.0,0.0,64,11,kg_064_011,0.0
kg_064_012,0.3773808415,0.0,0.0,0.0,0.0,64,12,kg_064_012,0.0
kg_064_013,0.9820922495,0.0,0.0,0.0,0.0,64,13,kg_064_013,3.978447
kg_064_014,0.8682429181,0.0,0.0,0.0,0.0,64,14,kg_064_014,4.609537
kg_064_015,0.7789481581,0.0,0.0,0.0,0.0,64,15,kg_064_015,4.547295
kg_064_016,0.7595614294,0.0,0.0333623445,0.0,0.0,64,16,kg_064_016,5.184465
kg_064_017,0.3651321068,0.0,0.2504544918,0.0,0.2614274642,64,17,kg_064_017,7.043493
kg_064_018,0.1005360696,0.0,0.0,0.0,0.3306618841,64,18,kg_064_018,3.622631
kg_064_019,0.2564133394,0.0,0.0,0.0,0.3978336382,64,19,kg_064_019,3.722483
kg_064_020,0.0113900933,0.0,0.0,0.0,0.8602075726,64,20,kg_064_020,3.517045
kg_064_021,0.4304892031,0.0,0.0,0.2231129215,0.1463253019,64,21,kg_064_021,4.309212
kg_064_022,0.0942373225,0.0,0.0,0.0062670294,0.1434250298,64,22,kg_064_022,2.819485
kg_064_023,0.283087785,0.0,0.0,0.0,0.3023201937,64,23,kg_064_023,4.472353
kg_064_024,0.9949090642,0.0,0.0,0.0,0.0,64,24,kg_064_024,5.763353
kg_064_025,0.9917293731,0.0,0.0,0.0,0.0,64,25,kg_064_025,5.789627
kg_064_026,0.9935807062,0.0,0.0,0.0,0.0,64,26,kg_064_026,5.860241
kg_064_027,1.0,0.0,0.0,0.0,0.0,64,27,kg_064_027,5.934951
kg_064_028,0.785424733,0.0,0.214575267,0.0,0.0,64,28,kg_064_028,7.807583
kg_064_029,0.6182488282,0.0,0.2143199635,0.0,0.0,64,29,kg_064_029,7.636591
kg_064_030,0.9751086146,0.0,0.0,0.0,0.0,64,30,kg_064_030,5.816911
kg_064_031,1.0,0.0,0.0,0.0,0.0,64,31,kg_064_031,5.597053
kg_064_032,0.3599219397,0.0,0.6394922784,0.0,0.0,64,32,kg_064_032,11.6079
kg_064_033,0.7577485366,0.0,0.1674432914,0.0,0.0,64,33,kg_064_033,7.18503
kg_064_034,0.9346580863,0.0,0.0,0.0,0.0,64,34,kg_064_034,5.239435
kg_064_035,0.9856962329,0.0,0.0,0.0,0.0,64,35,kg_064_035,5.578219
kg_064_036,1.0,0.0,0.0,0.0,0.0,64,36,kg_064_036,5.308095
kg_064_037,1.0,0.0,0.0,0.0,0.0,64,37,kg_064_037,5.313428
kg_064_038,1.0,0.0,0.0,0.0,0.0,64,38,kg_064_038,5.313428
kg_064_039,0.7744382318,0.0,0.0,0.0,0.2061871701,64,39,kg_064_039,4.916207
kg_064_040,0.9877690641,0.0,0.0,0.0,0.0,64,40,kg_064_040,5.444027
kg_064_041,0.9913129507,0.0,0.0,0.0,0.0,64,41,kg_064_041,5.677675
kg_064_042,1.0,0.0,0.0,0.0,0.0,64,42,kg_064_042,5.67717
kg_064_043,0.758339443,0.0,0.0,0.0,0.0,64,43,kg_064_043,5.369999
kg_064_044,0.8943461626,0.0,0.0,0.0,0.0001704975,64,44,kg_064_044,5.33379
kg_064_045,0.7082708396,0.0,0.0,0.0,0.2021040807,64,45,kg_064_045,5.321273
kg_064_046,0.6981813283,0.0,0.0,0.0,0.1855047547,64,46,kg_064_046,5.484336
kg_064_047,0.3815095586,0.0,0.0,0.0,0.3136617778,64,47,kg_064_047,4.320495
kg_064_048,0.0,0.0,0.0,0.0,0.0,64,48,kg_064_048,0.823455
kg_064_049,0.0,0.0,0.0,0.0,0.0,64,49,kg_064_049,0.7309705
kg_064_050,0.0,0.0,0.0,0.0,0.0,64,50,kg_064_050,0.2531358
kg_064_051,0.0,0.0,0.0,0.0,0.0,64,51,kg_064_051,0.0
kg_064_052,0.0,0.0,0.0,0.0,0.0,64,52,kg_064_052,0.0
kg_064_053,0.0,0.0,0.0,0.0,0.0,64,53,kg_064_053,0.0
kg_064_054,0.0,0.0,0.0,0.0,0.0,64,54,kg_064_054,0.0
kg_064_055,0.0,0.0,0.0,0.0,0.0,64,55,kg_064_055,0.0
kg_064_056,0.0,0.0,0.0,0.0,0.0,64,56,kg_064_056,0.0
kg_064_057,0.0,0.0,0.0,0.0,0.0,64,57,kg_064_057,0.0
kg_064_058,0.0,0.0,0.0,0.0,0.0,64,58,kg_064_058,0.0
kg_064_059,0.0,0.0,0.0,0.0,0.0,64,59,kg_064_059,0.0
kg_064_060,0.0,0.0,0.0,0.0,0.0,64,60,kg_064_060,0.0
kg_064_061,0.0,0.0,0.0,0.0,0.0,64,61,kg_064_061,0.0
kg_064_062,0.0,0.0,0.0,0.0,0.0,64,62,kg_064_062,0.0
kg_064_063,0.0,0.0,0.0,0.0,0.0,64,63,kg_064_063,0.0
kg_064_064,0.0,0.0,0.0,0.0,0.0,64,64,kg_064_064,0.0
kg_064_065,0.0,0.0,0.0,0.0,0.0,64,65,kg_064_065,0.0
kg_064_066,0.0,0.0,0.0,0.0,0.0,64,66,kg_064_066,0.0
kg_064_067,0.0,0.0,0.0,0.0,0.0,64,67,kg_064_067,0.0
kg_064_068,0.0,0.0,0.0,0.0,0.0,64,68,kg_064_068,0.0
kg_064_069,0.0,0.0,0.0,0.0,0.0,64,69,kg_064_069,0.0
kg_065_000,0.0,0.0,0.0,0.0,0.0,65,0,kg_065_000,0.0
kg_065_001,0.0,0.0,0.0,0.0,0.0,65,1,kg_065_001,0.0
kg_065_002,0.0,0.0,0.0,0.0,0.0,65,2,kg_065_002,0.0
kg_065_003,0.0,0.0,0.0,0.0,0.0,65,3,kg_065_003,0.0
kg_065_004,0.0,0.0,0.0,0.0,0.0,65,4,kg_065_004,0.0
kg_065_005,0.0,0.0,0.0,0.0,0.0,65,5,kg_065_005,0.0
kg_065_006,0.0,0.0,0.0,0.0,0.0,65,6,kg_065_006,0.0
kg_065_007,0.0,0.0,0.0,0.0,0.0,65,7,kg_065_007,0.0
kg_065_008,0.0,0.0,0.0,0.0,0.0,65,8,kg_065_008,0.0
kg_065_009,0.0,0.0,0.0,0.0,0.0,65,9,kg_065_009,0.0
kg_065_010,0.0,0.0,0.0,0.0,0.0,65,10,kg_065_010,0.0
kg_065_011,0.0019972973,0.0,0.0,0.0,0.0,65,11,kg_065_011,0.0
kg_065_012,0.648834068,0.0,0.0,0.0,0.0,65,12,kg_065_012,1.476509
kg_065_013,0.9719575888,0.0,0.0,0.0,0.0,65,13,kg_065_013,3.819031
kg_065_014,0.9188488344,0.0,0.0,0.0,0.0,65,14,kg_065_014,5.25879
kg_065_015,0.6612798583,0.0,0.0,0.0,0.3038145677,65,15,kg_065_015,4.811771
kg_065_016,0.7525667,0.0,0.0,0.0,0.0286277734,65,16,kg_065_016,4.874106
kg_065_017,0.8135127696,0.0,0.0141559119,0.0,0.0,65,17,kg_065_017,5.196291
kg_065_018,0.9849111727,0.0,0.0,0.0,0.000875956,65,18,kg_065_018,5.706408
kg_065_019,0.5863662536,0.0,0.0,0.0,0.3405428907,65,19,kg_065_019,4.827078
kg_065_020,0.0003971684,0.0,0.0,0.0,0.9947459817,65,20,kg_065_020,3.592563
kg_065_021,0.5496062124,0.0,0.0,0.0,0.4006592238,65,21,kg_065_021,4.715024
kg_065_022,0.3788653062,0.0,0.0,0.0185191626,0.232166426,65,22,kg_065_022,3.445813
kg_065_023,0.3974006359,0.0,0.0,0.0154817621,0.2911808912,65,23,kg_065_023,4.1969
kg_065_024,0.9775098654,0.0,0.0,0.0,0.0,65,24,kg_065_024,5.64493
kg_065_025,0.973294299,0.0,0.0,0.0,0.0,65,25,kg_065_025,5.436773
kg_065_026,0.9666389639,0.0,0.0,0.0,0.0,65,26,kg_065_026,5.567735
kg_065_027,0.9785749105,0.0,0.0,0.0,0.0,65,27,kg_065_027,5.822138
kg_065_028,0.9841828766,0.0,0.0133534027,0.0,0.0,65,28,kg_065_028,5.970089
kg_065_029,0.8952211891,0.0,0.0271358571,0.0,0.0,65,29,kg_065_029,5.936729
kg_065_030,0.8974066257,0.0,0.0,0.0,0.0,65,30,kg_065_030,5.685753
kg_065_031,0.742122878,0.0,0.075831878,0.0,0.043925929,65,31,kg_065_031,6.071332
kg_065_032,0.9680355765,0.0,0.0053329481,0.0,0.0,65,32,kg_065_032,5.485354
kg_065_033,0.7865522609,0.0,0.0143631908,0.0,0.0,65,33,kg_065_033,5.083444
kg_065_034,0.9663268599,0.0,0.0,0.0,0.0,65,34,kg_065_034,5.736617
kg_065_035,0.9474713888,0.0,0.0,0.0,0.0,65,35,kg_065_035,5.50225
kg_065_036,1.0,0.0,0.0,0.0,0.0,65,36,kg_065_036,5.527975
kg_065_037,1.0,0.0,0.0,0.0,0.0,65,37,kg_065_037,5.324636
kg_065_038,0.9988194512,0.0,0.0,0.0,0.0011805488,65,38,kg_065_038,5.306674
kg_065_039,0.9656757856,0.0,0.0,0.0,0.0,65,39,kg_065_039,5.284475
kg_065_040,1.0,0.0,0.0,0.0,0.0,65,40,kg_065_040,5.50005
kg_065_041,0.9792416351,0.0,0.0,0.0,0.0,65,41,kg_065_041,5.618864
kg_065_042,1.0,0.0,0.0,0.0,0.0,65,42,kg_065_042,5.686472
kg_065_043,0.9987259629,0.0,0.0,0.0,0.0,65,43,kg_065_043,5.694073
kg_065_044,0.8414234086,0.0,0.0,0.0,0.0590320137,65,44,kg_065_044,5.326382
kg_065_045,0.4858143801,0.0,0.0,0.0,0.351723695,65,45,kg_065_045,4.747575
kg_065_046,0.6878887361,0.0,0.0,0.0,0.2285513602,65,46,kg_065_046,5.408503
kg_065_047,0.4810307273,0.0,0.0,0.0,0.0980020636,65,47,kg_065_047,3.758871
kg_065_048,0.0,0.0,0.0,0.0,0.0,65,48,kg_065_048,0.823433
kg_065_049,0.0,0.0,0.0,0.0,0.0,65,49,kg_065_049,0.823436
kg_065_050,0.0,0.0,0.0,0.0,0.0,65,50,kg_065_050,0.6156696
kg_065_051,0.0,0.0,0.0,0.0,0.0,65,51,kg_065_051,0.01373369
kg_065_052,0.0,0.0,0.0,0.0,0.0,65,52,kg_065_052,0.0
kg_065_053,0.0,0.0,0.0,0.0,0.0,65,53,kg_065_053,0.0
kg_065_054,0.0,0.0,0.0,0.0,0.0,65,54,kg_065_054,0.0
kg_065_055,0.0,0.0,0.0,0.0,0.0,65,55,kg_065_055,0.0
kg_065_056,0.0,0.0,0.0,0.0,0.0,65,56,kg_065_056,0.0
kg_065_057,0.0,0.0,0.0,0.0,0.0,65,57,kg_065_057,0.0
kg_065_058,0.0,0.0,0.0,0.0,0.0,65,58,kg_065_058,0.0
kg_065_059,0.0,0.0,0.0,0.0,0.0,65,59,kg_065_059,0.0
kg_065_060,0.0,0.0,0.0,0.0,0.0,65,60,kg_065_060,0.0
kg_065_061,0.0,0.0,0.0,0.0,0.0,65,61,kg_065_061,0.0
kg_065_062,0.0,0.0,0.0,0.0,0.0,65,62,kg_065_062,0.0
kg_065_063,0.0,0.0,0.0,0.0,0.0,65,63,kg_065_063,0.0
kg_065_064,0.0,0.0,0.0,0.0,0.0,65,64,kg_065_064,0.0
kg_065_065,0.0,0.0,0.0,0.0,0.0,65,65,kg_065_065,0.0
kg_065_066,0.0,0.0,0.0,0.0,0.0,65,66,kg_065_066,0.0
kg_065_067,0.0,0.0,0.0,0.0,0.0,65,67,kg_065_067,0.0
kg_065_068,0.0,0.0,0.0,0.0,0.0,65,68,kg_065_068,0.0
kg_065_069,0.0,0.0,0.0,0.0,0.0,65,69,kg_065_069,0.0
kg_066_000,0.0,0.0,0.0,0.0,0.0,66,0,kg_066_000,0.0
kg_066_001,0.0,0.0,0.0,0.0,0.0,66,1,kg_066_001,0.0
kg_066_002,0.0,0.0,0.0,0.0,0.0,66,2,kg_066_002,0.0
kg_066_003,0.0,0.0,0.0,0.0,0.0,66,3,kg_066_003,0.0
kg_066_004,0.0,0.0,0.0,0.0,0.0,66,4,kg_066_004,0.0
kg_066_005,0.0,0.0,0.0,0.0,0.0,66,5,kg_066_005,0.0
kg_066_006,0.0,0.0,0.0,0.0,0.0,66,6,kg_066_006,0.0
kg_066_007,0.0,0.0,0.0,0.0,0.0,66,7,kg_066_007,0.0
kg_066_008,0.0,0.0,0.0,0.0,0.0,66,8,kg_066_008,0.0
kg_066_009,0.0,0.0,0.0,0.0,0.0,66,9,kg_066_009,0.0
kg_066_010,0.1705863547,0.0,0.0,0.0,0.0,66,10,kg_066_010,0.0
kg_066_011,0.614574795,0.0,0.0,0.0,0.0,66,11,kg_066_011,0.4306918
kg_066_012,0.954955209,0.0,0.0,0.0,0.0,66,12,kg_066_012,4.59171
kg_066_013,0.899987411,0.0,0.0,0.0,0.0,66,13,kg_066_013,5.158399
kg_066_014,0.9876782002,0.0,0.0,0.0,0.0123217998,66,14,kg_066_014,5.404353
kg_066_015,0.5435983481,0.0,0.029748099,0.0,0.1979016077,66,15,kg_066_015,4.571281
kg_066_016,0.6660776249,0.0,0.0,0.0,0.1922147184,66,16,kg_066_016,4.873257
kg_066_017,0.6803952365,0.0,0.0,0.0,0.0448844112,66,17,kg_066_017,4.817974
kg_066_018,1.0,0.0,0.0,0.0,0.0,66,18,kg_066_018,5.793936
kg_066_019,0.9824922091,0.0,0.0,0.0,0.0175077909,66,19,kg_066_019,5.751141
kg_066_020,0.4531493637,0.0,0.0,0.0,0.5468506363,66,20,kg_066_020,4.578799
kg_066_021,0.2569994855,0.0,0.0,0.0,0.6837229795,66,21,kg_066_021,4.034055
kg_066_022,0.6239753441,0.0,0.0,0.0,0.2811165493,66,22,kg_066_022,5.021008
kg_066_023,0.6191756003,0.0,0.0,0.0,0.0134366567,66,23,kg_066_023,5.03294
kg_066_024,0.9816986191,0.0,0.0,0.0,0.0,66,24,kg_066_024,5.263083
kg_066_025,0.9602330893,0.0,0.0,0.0397669107,0.0,66,25,kg_066_025,5.309208
kg_066_026,0.8762258926,0.0,0.0,0.0706577595,0.0,66,26,kg_066_026,5.341234
kg_066_027,1.0,0.0,0.0,0.0,0.0,66,27,kg_066_027,5.901802
kg_066_028,1.0,0.0,0.0,0.0,0.0,66,28,kg_066_028,5.923902
kg_066_029,0.986909762,0.0,0.0,0.0,0.0,66,29,kg_066_029,5.846018
kg_066_030,0.9803034764,0.0,0.0,0.0,0.0,66,30,kg_066_030,5.667645
kg_066_031,0.5189760401,0.0,0.3033744599,0.1477186601,0.0,66,31,kg_066_031,8.299925
kg_066_032,0.8786055475,0.0,0.0,0.1213944525,0.0,66,32,kg_066_032,5.643457
kg_066_033,0.9395671827,0.0,0.0139804311,0.0,0.0,66,33,kg_066_033,5.719238
kg_066_034,0.9802111649,0.0,0.0134690176,0.0,0.0,66,34,kg_066_034,5.997182
kg_066_035,0.7156768505,0.0,0.0,0.0,0.2507391702,66,35,kg_066_035,5.153106
kg_066_036,0.7458304374,0.0,0.0,0.0,0.1644121355,66,36,kg_066_036,5.104465
kg_066_037,0.9091908585,0.0,0.0,0.0,0.086480929,66,37,kg_066_037,5.127663
kg_066_038,0.304123541,0.0,0.0,0.0,0.6336811869,66,38,kg_066_038,3.990473
kg_066_039,0.9490295901,0.0,0.0,0.0,0.0048965663,66,39,kg_066_039,5.14942
kg_066_040,0.900069302,0.0,0.0,0.0,0.0,66,40,kg_066_040,5.360276
kg_066_041,0.8667891223,0.0,0.0,0.0,0.0,66,41,kg_066_041,5.337846
kg_066_042,0.9999545245,0.0,0.0,0.0,0.0,66,42,kg_066_042,5.681803
kg_066_043,0.9640071987,0.0,0.0,0.0,0.0,66,43,kg_066_043,5.686886
kg_066_044,0.7627889478,0.0,0.0,0.0,0.0,66,44,kg_066_044,5.559319
kg_066_045,0.891946209,0.0,0.0,0.0,0.0,66,45,kg_066_045,5.555618
kg_066_046,0.9457339759,0.0,0.0,0.0,0.0,66,46,kg_066_046,5.33713
kg_066_047,0.6489569891,0.0,0.0,0.0,0.0,66,47,kg_066_047,3.939946
kg_066_048,0.313543896,0.0,0.0,0.0,0.0,66,48,kg_066_048,2.321243
kg_066_049,0.0,0.0,0.0,0.0,0.0,66,49,kg_066_049,0.823433
kg_066_050,0.0,0.0,0.0,0.0,0.0,66,50,kg_066_050,0.8234676
kg_066_051,0.0,0.0,0.0,0.0,0.0,66,51,kg_066_051,0.215024
kg_066_052,0.0,0.0,0.0,0.0,0.0,66,52,kg_066_052,0.0
kg_066_053,0.0,0.0,0.0,0.0,0.0,66,53,kg_066_053,0.0
kg_066_054,0.0,0.0,0.0,0.0,0.0,66,54,kg_066_054,0.0
kg_066_055,0.0,0.0,0.0,0.0,0.0,66,55,kg_066_055,0.0
kg_066_056,0.0,0.0,0.0,0.0,0.0,66,56,kg_066_056,0.0
kg_066_057,0.0,0.0,0.0,0.0,0.0,66,57,kg_066_057,0.0
kg_066_058,0.0,0.0,0.0,0.0,0.0,66,58,kg_066_058,0.0
kg_066_059,0.0,0.0,0.0,0.0,0.0,66,59,kg_066_059,0.0
kg_066_060,0.0,0.0,0.0,0.0,0.0,66,60,kg_066_060,0.0
kg_066_061,0.0,0.0,0.0,0.0,0.0,66,61,kg_066_061,0.0
kg_066_062,0.0,0.0,0.0,0.0,0.0,66,62,kg_066_062,0.0
kg_066_063,0.0,0.0,0.0,0.0,0.0,66,63,kg_066_063,0.0
kg_066_064,0.0,0.0,0.0,0.0,0.0,66,64,kg_066_064,0.0
kg_066_065,0.0,0.0,0.0,0.0,0.0,66,65,kg_066_065,0.0
kg_066_066,0.0,0.0,0.0,0.0,0.0,66,66,kg_066_066,0.0
kg_066_067,0.0,0.0,0.0,0.0,0.0,66,67,kg_066_067,0.0
kg_066_068,0.0,0.0,0.0,0.0,0.0,66,68,kg_066_068,0.0
kg_066_069,0.0,0.0,0.0,0.0,0.0,66,69,kg_066_069,0.0
kg_067_000,0.0,0.0,0.0,0.0,0.0,67,0,kg_067_000,0.0
kg_067_001,0.0,0.0,0.0,0.0,0.0,67,1,kg_067_001,0.0
kg_067_002,0.0,0.0,0.0,0.0,0.0,67,2,kg_067_002,0.0
kg_067_003,0.0,0.0,0.0,0.0,0.0,67,3,kg_067_003,0.0
kg_067_004,0.0,0.0,0.0,0.0,0.0,67,4,kg_067_004,0.0
kg_067_005,0.0,0.0,0.0,0.0,0.0,67,5,kg_067_005,0.0
kg_067_006,0.0,0.0,0.0,0.0,0.0,67,6,kg_067_006,0.0
kg_067_007,0.0,0.0,0.0,0.0,0.0,67,7,kg_067_007,0.0
kg_067_008,0.0,0.0,0.0,0.0,0.0,67,8,kg_067_008,0.0
kg_067_009,0.0,0.0,0.0,0.0,0.0,67,9,kg_067_009,0.0
kg_067_010,0.2847913287,0.0,0.0,0.0,0.0,67,10,kg_067_010,2.120007
kg_067_011,0.9844949142,0.0,0.0,0.0,0.0066905776,67,11,kg_067_011,4.5552
kg_067_012,0.4930181703,0.0,0.0,0.0,0.1400033961,67,12,kg_067_012,4.714061
kg_067_013,0.7485895807,0.0,0.0,0.0,0.0361099304,67,13,kg_067_013,5.167071
kg_067_014,0.9458104006,0.0,0.0,0.0,0.0541895994,67,14,kg_067_014,5.467617
kg_067_015,0.5289251656,0.0,0.0,0.0,0.1418711873,67,15,kg_067_015,4.422007
kg_067_016,0.9833106086,0.0,0.0,0.0,0.0165436621,67,16,kg_067_016,5.775413
kg_067_017,0.8901900866,0.0,0.0,0.0,0.0,67,17,kg_067_017,5.667312
kg_067_018,0.6202760178,0.0,0.0,0.0,0.0,67,18,kg_067_018,5.689726
kg_067_019,1.0,0.0,0.0,0.0,0.0,67,19,kg_067_019,5.76673
kg_067_020,1.0,0.0,0.0,0.0,0.0,67,20,kg_067_020,5.770868
kg_067_021,1.0,0.0,0.0,0.0,0.0,67,21,kg_067_021,5.816066
kg_067_022,0.8129744764,0.0,0.0,0.0136036014,0.1108085224,67,22,kg_067_022,5.583962
kg_067_023,0.649665611,0.0,0.0,0.0304637582,0.0963956677,67,23,kg_067_023,5.021782
kg_067_024,0.9491415828,0.0,0.0,0.0,0.0,67,24,kg_067_024,5.585971
kg_067_025,0.7149386704,0.0,0.0,0.0912973729,0.0399158538,67,25,kg_067_025,4.929028
kg_067_026,0.7057820286,0.0,0.0,0.0478528169,0.0,67,26,kg_067_026,4.676028
kg_067_027,0.9827994515,0.0,0.0,0.0,0.0048068983,67,27,kg_067_027,5.745337
kg_067_028,0.9982378504,0.0,0.0,0.0,0.0,67,28,kg_067_028,5.801106
kg_067_029,0.9732938716,0.0,0.0,0.0,0.0,67,29,kg_067_029,5.672772
kg_067_030,1.0,0.0,0.0,0.0,0.0,67,30,kg_067_030,5.604889
kg_067_031,0.9795430837,0.0,0.0,0.0,0.0,67,31,kg_067_031,5.715407
kg_067_032,1.0,0.0,0.0,0.0,0.0,67,32,kg_067_032,5.887477
kg_067_033,0.9549866165,0.0,0.005054226,0.0,0.0253534712,67,33,kg_067_033,5.822051
kg_067_034,0.1350400599,0.0,0.4077897118,0.0,0.4062619057,67,34,kg_067_034,9.488377
kg_067_035,0.5222041165,0.0,0.1288516866,0.0,0.2233494,67,35,kg_067_035,5.871892
kg_067_036,0.893381129,0.0,0.0,0.0,0.0649256329,67,36,kg_067_036,5.438407
kg_067_037,0.7842730573,0.0,0.0,0.0,0.0,67,37,kg_067_037,4.819604
kg_067_038,0.838273633,0.0,0.0,0.0,0.0,67,38,kg_067_038,4.84844
kg_067_039,0.6888832995,0.0,0.2847390687,0.0,0.0,67,39,kg_067_039,8.091298
kg_067_040,0.9537781428,0.0,0.0228253365,0.0169726949,0.0,67,40,kg_067_040,5.49545
kg_067_041,0.4934795991,0.0,0.0,0.3447523689,0.1616247605,67,41,kg_067_041,4.600538
kg_067_042,0.8641786987,0.0,0.0,0.0373092675,0.0753958897,67,42,kg_067_042,5.185435
kg_067_043,0.9931886008,0.0,0.0,0.00371173,0.0,67,43,kg_067_043,5.12335
kg_067_044,0.7166367173,0.0,0.0,0.2500193164,0.0,67,44,kg_067_044,5.246959
kg_067_045,0.531345545,0.0,0.0,0.3752420234,0.0,67,45,kg_067_045,4.773988
kg_067_046,0.8040473632,0.0,0.0,0.0325250933,0.0,67,46,kg_067_046,4.690574
kg_067_047,0.8906558811,0.0,0.0,0.0,0.0,67,47,kg_067_047,5.222615
kg_067_048,0.7669741423,0.0,0.0,0.0,0.0,67,48,kg_067_048,4.779003
kg_067_049,0.0409233151,0.0,0.0,0.0,0.0,67,49,kg_067_049,1.032247
kg_067_050,0.0,0.0,0.0,0.0,0.0,67,50,kg_067_050,0.8234556
kg_067_051,0.0,0.0,0.0,0.0,0.0,67,51,kg_067_051,0.3933143
kg_067_052,0.0,0.0,0.0,0.0,0.0,67,52,kg_067_052,0.0
kg_067_053,0.0,0.0,0.0,0.0,0.0,67,53,kg_067_053,0.0
kg_067_054,0.0,0.0,0.0,0.0,0.0,67,54,kg_067_054,0.0
kg_067_055,0.0,0.0,0.0,0.0,0.0,67,55,kg_067_055,0.0
kg_067_056,0.0,0.0,0.0,0.0,0.0,67,56,kg_067_056,0.0
kg_067_057,0.0,0.0,0.0,0.0,0.0,67,57,kg_067_057,0.0
kg_067_058,0.0,0.0,0.0,0.0,0.0,67,58,kg_067_058,0.0
kg_067_059,0.0,0.0,0.0,0.0,0.0,67,59,kg_067_059,0.0
kg_067_060,0.0,0.0,0.0,0.0,0.0,67,60,kg_067_060,0.0
kg_067_061,0.0,0.0,0.0,0.0,0.0,67,61,kg_067_061,0.0
kg_067_062,0.0,0.0,0.0,0.0,0.0,67,62,kg_067_062,0.0
kg_067_063,0.0,0.0,0.0,0.0,0.0,67,63,kg_067_063,0.0
kg_067_064,0.0,0.0,0.0,0.0,0.0,67,64,kg_067_064,0.0
kg_067_065,0.0,0.0,0.0,0.0,0.0,67,65,kg_067_065,0.0
kg_067_066,0.0,0.0,0.0,0.0,0.0,67,66,kg_067_066,0.0
