obsnme,obsnme,obsval,response,response_org,offset
ucn1_00_084_048_010,ucn1_00_084_048_010,0.0011970212259051918,6.454598677764739e-05,-0.0004741135648796889,0.0005386595516573363
ucn1_00_084_049_010,ucn1_00_084_049_010,0.000976895218083461,0.00015020134905716732,-0.0002894014990803901,0.0004396028481375574
ucn1_00_084_050_010,ucn1_00_084_050_010,0.0007399198362943281,3.870601129161858e-05,-0.000294257915040829,0.0003329639263324476
ucn1_00_084_051_010,ucn1_00_084_051_010,0.0008980843470421027,0.00012214029146781475,-0.0002819976647011314,0.00040413795616894615
ucn1_00_084_052_010,ucn1_00_084_052_010,0.0008045038430629063,0.00027175075323033733,-9.027597614797045e-05,0.0003620267293783078
ucn1_00_085_029_010,ucn1_00_085_029_010,0.0015869774842551534,0.0007144871050039958,3.472370891768713e-07,0.0007141398679148189
ucn1_00_085_030_010,ucn1_00_085_030_010,0.0032271013578788785,0.001127920428118205,-0.0003242751829272901,0.0014521956110454951
ucn1_00_085_031_010,ucn1_00_085_031_010,0.004333251144178528,0.0012782947878996636,-0.000671668226980674,0.0019499630148803375
ucn1_00_085_032_010,ucn1_00_085_032_010,0.0036715487836232533,0.0015038045500207192,-0.0001483924026097445,0.0016521969526304638
ucn1_00_085_033_010,ucn1_00_085_033_010,0.0020521861593697497,0.0009085293203346394,-1.4954451381747963e-05,0.0009234837717163873
ucn1_00_085_036_010,ucn1_00_085_036_010,0.0008793822538884577,-0.0015681252439337613,-0.0019638472581835673,0.0003957220142498059
ucn1_00_085_037_010,ucn1_00_085_037_010,0.0002784125793599025,-0.0010544448100745217,-0.0011797304707864779,0.0001252856607119561
ucn1_00_085_038_010,ucn1_00_085_038_010,0.0005193552465937538,-0.0009141511619037319,-0.001147861022870921,0.00023370986096718917
ucn1_00_085_039_010,ucn1_00_085_039_010,0.004297893410083787,0.0017278667399358945,-0.00020618529460180961,0.001934052034537704
ucn1_00_085_040_010,ucn1_00_085_040_010,0.0023721546279300712,0.0008759958880044956,-0.0001914736945640363,0.001067469582568532
ucn1_00_085_041_010,ucn1_00_085_041_010,0.002245707850809429,0.0006649589958598918,-0.000345609537004351,0.0010105685328642428
ucn1_00_085_042_010,ucn1_00_085_042_010,0.0015491438220633946,0.00039730501471138286,-0.0002998097052171446,0.0006971147199285275
ucn1_00_085_043_010,ucn1_00_085_043_010,0.0010665204413420123,0.00030083629466681543,-0.00017909790393709005,0.00047993419860390546
ucn1_00_085_044_010,ucn1_00_085_044_010,0.0007170916604162213,0.00012765605786215758,-0.00019503518932514197,0.00032269124718729955
ucn1_00_085_045_010,ucn1_00_085_045_010,0.0007136450162320211,7.513761192017758e-05,-0.0002460026453842319,0.0003211402573044095
ucn1_00_085_046_010,ucn1_00_085_046_010,0.001359243999249109,0.0001854283324062473,-0.0004262314672558517,0.000611659799662099
ucn1_00_085_047_010,ucn1_00_085_047_010,0.0012169864126133625,0.00015150903416204562,-0.0003961348515139675,0.0005476438856760131
ucn1_00_085_048_010,ucn1_00_085_048_010,0.0013361708883779047,0.00018009243487060288,-0.0004211844648994542,0.000601276899770057
ucn1_00_085_049_010,ucn1_00_085_049_010,0.0006953144176502273,2.663742105865792e-05,-0.00028625406688394435,0.00031289148794260227
ucn1_00_085_050_010,ucn1_00_085_050_010,0.0006377059322944528,1.942671095126326e-05,-0.00026754095858124046,0.0002869676695325037
ucn1_00_085_051_010,ucn1_00_085_051_010,0.0007494221539191756,-1.475465835585406e-06,-0.0003387154350992144,0.00033723996926362897
ucn1_00_085_052_010,ucn1_00_085_052_010,0.001116282358337418,0.00042002132980724805,-8.230573144458997e-05,0.000502327061251838
ucn1_00_086_029_010,ucn1_00_086_029_010,0.0013385432872725534,0.0006018095639390799,-5.349153335690429e-07,0.000602344479272649
ucn1_00_086_030_010,ucn1_00_086_030_010,0.002485721850411886,0.0009371159718357263,-0.00018145886084962225,0.0011185748326853486
ucn1_00_086_031_010,ucn1_00_086_031_010,0.0021402902481002825,-0.00013825907167951156,-0.0011013896833246386,0.000963130611645127
ucn1_00_086_032_010,ucn1_00_086_032_010,0.008959533375953012,0.0033173614821155615,-0.0007144285370632935,0.004031790019178855
ucn1_00_086_036_010,ucn1_00_086_036_010,0.00018383875383557187,-0.0009981717010035807,-0.0010808991402295879,8.272743922600733e-05
ucn1_00_086_037_010,ucn1_00_086_037_010,0.0006040319111741242,-0.0007861557007972169,-0.0010579700608255728,0.00027181436002835587
ucn1_00_086_038_010,ucn1_00_086_038_010,0.001243210783497111,-0.00037723027703076746,-0.0009366751296044673,0.0005594448525736999
ucn1_00_086_039_010,ucn1_00_086_039_010,0.0006682864606016608,-0.00012035931903348139,-0.00042108822630422874,0.00030072890727074735
ucn1_00_086_040_010,ucn1_00_086_040_010,0.001977081164859822,0.000693936982393191,-0.00019574954179372875,0.0008896865241869198
ucn1_00_086_041_010,ucn1_00_086_041_010,0.0018098511007849656,0.0005255906957874236,-0.00028884229956581083,0.0008144329953532344
ucn1_00_086_042_010,ucn1_00_086_042_010,0.0013245353179677734,0.0003514495903938182,-0.0002445913026916798,0.000596040893085498
ucn1_00_086_043_010,ucn1_00_086_043_010,0.0005076026966309809,9.291534008328104e-05,-0.00013550587340066035,0.00022842121348394138
ucn1_00_086_044_010,ucn1_00_086_044_010,0.0006716167772869553,0.00016796026732491875,-0.0001342672824542111,0.00030222754977912985
ucn1_00_086_045_010,ucn1_00_086_045_010,0.001005698969476951,0.00015677448176594125,-0.00029579005449868664,0.0004525645362646279
ucn1_00_086_046_010,ucn1_00_086_046_010,0.0010994543260080748,0.00013415661769798631,-0.0003605978290056473,0.0004947544467036336
ucn1_00_086_047_010,ucn1_00_086_047_010,0.0009603756859123592,8.369530986558843e-05,-0.00034847374879497315,0.0004321690586605616
ucn1_00_086_048_010,ucn1_00_086_048_010,0.0015153645115724426,0.00025970748499856765,-0.0004222065452090314,0.000681914030207599
ucn1_00_086_049_010,ucn1_00_086_049_010,0.0011533907218052135,8.463668520670737e-05,-0.00043438913960563866,0.000519025824812346
ucn1_00_086_050_010,ucn1_00_086_050_010,0.0005574938691333902,-4.22173907914915e-05,-0.00029308963190151707,0.0002508722411100256
ucn1_00_086_051_010,ucn1_00_086_051_010,0.0004776296035001297,-0.00015409384502811256,-0.0003690271666031709,0.00021493332157505833
ucn1_00_086_052_010,ucn1_00_086_052_010,0.000746283523758681,-0.00014458212836982115,-0.0004804097140612276,0.0003358275856914064
ucn1_00_086_053_010,ucn1_00_086_053_010,0.0007271037126558848,-0.00019738415287952143,-0.0005245808235746696,0.00032719667069514816
ucn1_00_087_028_010,ucn1_00_087_028_010,0.00032454627001491764,0.00014616531693635582,1.1949542964288585e-07,0.00014604582150671292
ucn1_00_087_029_010,ucn1_00_087_029_010,0.0012834236224130225,0.0005021550652015108,-7.538556488434935e-05,0.0005775406300858601
ucn1_00_087_030_010,ucn1_00_087_030_010,0.0024426748583190336,0.0007104034620859923,-0.00038880022415757273,0.001099203686243565
ucn1_00_087_031_010,ucn1_00_087_031_010,0.0019419172325549551,0.0003931008573939165,-0.00048076189725581323,0.0008738627546497297
ucn1_00_087_036_010,ucn1_00_087_036_010,0.0002475768543350385,-0.0009373961134335337,-0.001048805697884301,0.0001114095844507673
ucn1_00_087_037_010,ucn1_00_087_037_010,0.0008111139731881991,-0.0007054533190989651,-0.0010704546070336547,0.00036500128793468954
ucn1_00_087_038_010,ucn1_00_087_038_010,0.0019916763186135,-0.0004359660449332137,-0.0013322203883092886,0.0008962543433760749
ucn1_00_087_039_010,ucn1_00_087_039_010,0.000777035538123909,0.00030701714485649196,-4.264884729926706e-05,0.000349665992155759
ucn1_00_087_040_010,ucn1_00_087_040_010,0.0018967623243769547,0.0007239116175618638,-0.0001296314284077658,0.0008535430459696296
ucn1_00_087_041_010,ucn1_00_087_041_010,0.001995990086694602,0.0005090766193470481,-0.00038911891966552286,0.0008981955390125709
ucn1_00_087_042_010,ucn1_00_087_042_010,0.000958277928071245,0.0002080821147959714,-0.0002231429528360888,0.0004312250676320602
ucn1_00_087_043_010,ucn1_00_087_043_010,0.0007440281367951304,0.00014571765726263675,-0.00018909500429517193,0.0003348126615578087
ucn1_00_087_044_010,ucn1_00_087_044_010,0.0030094615685075034,0.0007823173968473176,-0.0005719403089810588,0.0013542577058283764
ucn1_00_087_045_010,ucn1_00_087_045_010,0.003124200432687101,0.0006279947807599056,-0.0007778954139492897,0.0014058901947091953
ucn1_00_087_046_010,ucn1_00_087_046_010,0.0007138945597509233,2.3653606206696114e-05,-0.00029759894568121936,0.0003212525518879155
ucn1_00_087_047_010,ucn1_00_087_047_010,0.0006317349616558404,6.309077155784379e-05,-0.00022118996118728433,0.0002842807327451281
ucn1_00_087_048_010,ucn1_00_087_048_010,0.001151122074973764,0.0002387188292874341,-0.00027928610445075963,0.0005180049337381937
ucn1_00_087_049_010,ucn1_00_087_049_010,0.0014304857195537985,0.00018175064003917915,-0.0004619679337600301,0.0006437185737992093
ucn1_00_087_050_010,ucn1_00_087_050_010,0.0006422525268719017,-2.7205552759101167e-05,-0.00031621918985145695,0.0002890136370923558
ucn1_00_087_051_010,ucn1_00_087_051_010,0.0004959060823436337,-7.4374028992074e-05,-0.00029753176604670916,0.00022315773705463516
ucn1_00_087_052_010,ucn1_00_087_052_010,0.00034262932547656134,-0.00010578425388494065,-0.00025996745034939325,0.0001541831964644526
ucn1_00_087_053_010,ucn1_00_087_053_010,0.00042994708205736277,-2.477256993256246e-05,-0.00021824875685837568,0.00019347618692581322
ucn1_00_088_028_010,ucn1_00_088_028_010,0.0005786288898418951,0.00026049158789407284,1.0858746522005639e-07,0.0002603830004288528
ucn1_00_088_029_010,ucn1_00_088_029_010,0.0014808981476239248,0.00034539490582693316,-0.0003210092606038329,0.0006664041664307661
ucn1_00_088_030_010,ucn1_00_088_030_010,0.0017758984995123754,0.0007366083616122388,-6.254596316833002e-05,0.0007991543247805688
ucn1_00_088_031_010,ucn1_00_088_031_010,0.0011563648343683266,0.00028925083222926197,-0.00023111334323648496,0.0005203641754657469
ucn1_00_088_032_010,ucn1_00_088_032_010,0.00100799087845355,-2.1276886374152764e-05,-0.0004748727816782502,0.00045359589530409746
ucn1_00_088_034_010,ucn1_00_088_034_010,0.00041614835006580016,-0.0017805236492884043,-0.0019677904068180142,0.00018726675752961006
ucn1_00_088_035_010,ucn1_00_088_035_010,0.0005533267545143973,-0.0017971077558046273,-0.002046104795336106,0.00024899703953147877
ucn1_00_088_036_010,ucn1_00_088_036_010,0.002120419427459021,-0.00022257835114686568,-0.001176767093503425,0.0009541887423565594
ucn1_00_088_037_010,ucn1_00_088_037_010,0.0007168217035567148,-0.0009887940784387363,-0.001311363845039258,0.00032256976660052165
ucn1_00_088_038_010,ucn1_00_088_038_010,0.001683982571708865,0.0005990320863977133,-0.00015876007087127584,0.0007577921572689891
ucn1_00_088_039_010,ucn1_00_088_039_010,0.002567969741022641,0.000740637149659814,-0.0004149492338003744,0.0011555863834601884
ucn1_00_088_040_010,ucn1_00_088_040_010,0.0002931350235832525,-9.226199851693927e-05,-0.0002241727591294029,0.0001319107606124636
ucn1_00_088_041_010,ucn1_00_088_041_010,0.0022993885234276943,0.0005610448650787953,-0.00047367997046366707,0.0010347248355424624
ucn1_00_088_042_010,ucn1_00_088_042_010,0.0006391989162585246,0.00017713821011976715,-0.00011050130219656887,0.000287639512316336
ucn1_00_088_043_010,ucn1_00_088_043_010,0.0004830806269237914,8.506460555025467e-05,-0.00013232167656545145,0.00021738628211570612
ucn1_00_088_044_010,ucn1_00_088_044_010,0.0009249432490131304,2.3148031551019246e-05,-0.0003930764305048894,0.00041622446205590865
ucn1_00_088_045_010,ucn1_00_088_045_010,0.002933805735427109,0.0007406049165577256,-0.0005796076643844731,0.0013202125809421987
ucn1_00_088_046_010,ucn1_00_088_046_010,0.00405068099851917,0.001008815275864888,-0.0008139911734687386,0.0018228064493336265
ucn1_00_088_047_010,ucn1_00_088_047_010,0.00428506667564405,0.0009961798025324572,-0.0009321002015073652,0.0019282800040398224
ucn1_00_088_048_010,ucn1_00_088_048_010,0.0010521308634749748,0.0002445215555272559,-0.0002289373330364827,0.0004734588885637386
ucn1_00_088_049_010,ucn1_00_088_049_010,0.0016763466411739922,0.00020392825402494933,-0.0005504277345033471,0.0007543559885282964
ucn1_00_088_050_010,ucn1_00_088_050_010,0.0040410370481464035,0.0008670884016070278,-0.0009513782700588537,0.0018184666716658815
ucn1_00_088_051_010,ucn1_00_088_051_010,0.0005242783983569234,-7.666707058551838e-05,-0.0003125923498461339,0.0002359252792606155
ucn1_00_088_052_010,ucn1_00_088_052_010,0.0002026194201247768,-8.979077665087894e-05,-0.0001809695157070285,9.117873905614956e-05
ucn1_00_088_053_010,ucn1_00_088_053_010,9.241021158004308e-05,3.780276633562242e-05,-3.7818288753969575e-06,4.158459521101938e-05
ucn1_00_089_028_010,ucn1_00_089_028_010,0.0005431012809952574,0.00022891317977943466,-1.548239666843114e-05,0.0002443955764478658
ucn1_00_089_029_010,ucn1_00_089_029_010,0.0009904385282409737,0.00040776009398959325,-3.793724371884491e-05,0.00044569733770843814
ucn1_00_089_030_010,ucn1_00_089_030_010,0.0012618309978018707,0.0005633855818173165,-4.438367193525296e-06,0.0005678239490108418
ucn1_00_089_031_010,ucn1_00_089_031_010,0.00098496608365658,0.0004414263031082867,-1.8084345371742382e-06,0.00044323473764546097
ucn1_00_089_032_010,ucn1_00_089_032_010,0.0023990033002848484,0.0008952276724141382,-0.00018432381271404357,0.0010795514851281818
ucn1_00_089_034_010,ucn1_00_089_034_010,0.0004654993258299656,-0.00016831565388078273,-0.00037779035050426724,0.0002094746966234845
ucn1_00_089_035_010,ucn1_00_089_035_010,0.0020597978660788184,-0.0006214484652563006,-0.0015483575049917689,0.0009269090397354682
ucn1_00_089_036_010,ucn1_00_089_036_010,0.0020470776305185684,-0.00028213475163497634,-0.001203319685368332,0.0009211849337333556
ucn1_00_089_037_010,ucn1_00_089_037_010,0.0009827320195469392,-0.0009226531748485172,-0.0013648825836446398,0.0004422294087961226
ucn1_00_089_038_010,ucn1_00_089_038_010,0.0006261024508077414,-0.000779297868153144,-0.0010610439710166276,0.0002817461028634836
ucn1_00_089_039_010,ucn1_00_089_039_010,0.0035578904782115,0.0011524264381809893,-0.00044862427701418563,0.001601050715195175
ucn1_00_089_040_010,ucn1_00_089_040_010,0.0007852865015703073,0.00030336561824201736,-5.001330746462088e-05,0.00035337892570663825
ucn1_00_089_041_010,ucn1_00_089_041_010,0.0025474925183544338,-0.0008639437045968479,-0.002010315337856343,0.0011463716332594952
ucn1_00_089_042_010,ucn1_00_089_042_010,0.003789668171147339,0.0009001823859529751,-0.0008051682910633273,0.0017053506770163024
ucn1_00_089_043_010,ucn1_00_089_043_010,0.00041449309703637307,7.815221888886781e-05,-0.00010836967477750005,0.00018652189366636786
ucn1_00_089_044_010,ucn1_00_089_044_010,0.0011987008836927544,0.0002111024015108144,-0.0003283129961509251,0.0005394153976617395
ucn1_00_089_045_010,ucn1_00_089_045_010,0.0005115873280663741,-0.0006370320307205066,-0.0008672463283503749,0.0002302142976298683
ucn1_00_089_046_010,ucn1_00_089_046_010,0.003483183125090264,0.0007342469177644154,-0.0008331854885262033,0.0015674324062906187
ucn1_00_089_047_010,ucn1_00_089_047_010,0.001289279097103018,1.346252621879044e-05,-0.0005667130674775676,0.0005801755936963581
ucn1_00_089_048_010,ucn1_00_089_048_010,0.0020136953153791232,0.0006009402421334254,-0.00030522264978718,0.0009061628919206054
ucn1_00_089_049_010,ucn1_00_089_049_010,0.001437309548716884,0.00011647728745472596,-0.0005303120094678717,0.0006467892969225977
ucn1_00_089_050_010,ucn1_00_089_050_010,0.0036688452674330844,0.0007376097242080756,-0.0009133706461368122,0.0016509803703448878
ucn1_00_089_051_010,ucn1_00_089_051_010,0.0028137042242375363,0.0005881245412007794,-0.0006780423597061118,0.0012661669009068912
ucn1_00_089_052_010,ucn1_00_089_052_010,0.0003074781758310467,-0.0005327983683589449,-0.0006711635474829159,0.000138365179123971
ucn1_00_090_029_010,ucn1_00_090_029_010,0.00044028724278411083,0.00019834680045414897,2.1754120129910215e-07,0.00019812925925284986
ucn1_00_090_030_010,ucn1_00_090_030_010,0.0007181480639016822,0.0003225778295559168,-5.887991998401167e-07,0.00032316662875575693
ucn1_00_090_031_010,ucn1_00_090_031_010,0.0010584531526871763,0.0004724635115679786,-3.840407141250694e-06,0.00047630391870922927
ucn1_00_090_032_010,ucn1_00_090_032_010,0.0011109513507448624,0.0001515412719039116,-0.0003483868359312764,0.000499928107835188
ucn1_00_090_033_010,ucn1_00_090_033_010,0.0013055968058325509,-0.0003225329432227954,-0.0009100515058474432,0.0005875185626246478
ucn1_00_090_034_010,ucn1_00_090_034_010,0.0013123853350317444,-0.00013939960140769547,-0.0007299730021719804,0.000590573400764285
ucn1_00_090_035_010,ucn1_00_090_035_010,0.0014398542134990116,0.00010892117167109043,-0.0005390132244034647,0.0006479343960745552
ucn1_00_090_036_010,ucn1_00_090_036_010,0.0009536143285098131,-0.0005184993349036753,-0.0009476257827330911,0.00042912644782941585
ucn1_00_090_037_010,ucn1_00_090_037_010,0.00025879404146525464,-0.0013276678888314538,-0.0014441252074908185,0.00011645731865936457
ucn1_00_090_038_010,ucn1_00_090_038_010,0.00711662513925765,0.0007984485155418499,-0.0024040327971240924,0.0032024813126659423
ucn1_00_090_039_010,ucn1_00_090_039_010,0.005328630305770883,0.0006663259783357793,-0.0017315576592611178,0.002397883637596897
ucn1_00_090_040_010,ucn1_00_090_040_010,0.0018318043452042433,0.0004912881814811679,-0.00033302377386074155,0.0008243119553419094
ucn1_00_090_041_010,ucn1_00_090_041_010,0.002121926120746753,0.00038927505917746427,-0.0005655916951585745,0.0009548667543360388
ucn1_00_090_042_010,ucn1_00_090_042_010,0.0008492540337425427,-0.0005489653376180143,-0.0009311296528021584,0.0003821643151841442
ucn1_00_090_043_010,ucn1_00_090_043_010,0.0016970948609572251,0.000653613724401838,-0.00011007896302891323,0.0007636926874307513
ucn1_00_090_044_010,ucn1_00_090_044_010,0.0018039963598151128,0.0004548266609545889,-0.00035697170096221176,0.0008117983619168006
ucn1_00_090_045_010,ucn1_00_090_045_010,0.004003420383176205,0.0010026107814942614,-0.0007989283909350307,0.001801539172429292
ucn1_00_090_046_010,ucn1_00_090_046_010,0.001465053307362217,0.00013696091363493105,-0.0005223130746780665,0.0006592739883129976
ucn1_00_090_047_010,ucn1_00_090_047_010,0.001909916647100748,0.00029174526948178513,-0.0005677172217135514,0.0008594624911953365
ucn1_00_090_048_010,ucn1_00_090_048_010,0.0009718053952129797,7.712287439886169e-05,-0.0003601895534469791,0.0004373124278458408
ucn1_00_090_049_010,ucn1_00_090_049_010,0.001154744337260025,8.155672831105864e-05,-0.00043807822345595253,0.0005196349517670112
